,id,price,city,longitude,latitude,review_scores_rating,number_of_reviews,minimum_nights,security_deposit,cleaning_fee,accommodates,bathrooms,bedrooms,beds,property_type,room_type,availability_365,host_identity_verified,host_is_superhost,host_response_time,host_since,cancellation_policy,neighbourhood_cleansed,air_con,check_in,cooking,childcare,entertainment,luxury,nature,clothing,accessibility,safety,internet,comfort,essentials,pet_friendly,smoking
6489,39115031,49.0,Singapore,103.86195,1.30997,100.0,1,18,0.0,15.0,1,3.0,1.0,0.0,apartment,Private room,365,0,0,4.0,2018-07-12,2,Kallang,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6490,39118903,159.0,Singapore,103.74134000000001,1.33631,,0,10,0.0,50.0,4,2.0,2.0,2.0,apartment,Entire home/apt,0,0,0,4.0,2019-10-04,2,Jurong East,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6491,39119453,200.0,Singapore,103.84685,1.28205,80.0,2,3,300.0,50.0,4,1.0,1.0,1.0,apartment,Entire home/apt,167,0,0,4.0,2019-07-22,2,Outram,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
6492,39119635,159.0,Singapore,103.86532,1.32736,,0,7,200.0,35.0,5,1.0,1.0,2.0,apartment,Entire home/apt,365,0,0,4.0,2015-04-18,2,Kallang,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
6493,39123066,20.0,Singapore,103.77918000000001,1.4299,100.0,3,1,0.0,20.0,1,1.0,1.0,1.0,apartment,Shared room,303,0,1,4.0,2013-01-26,2,Woodlands,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6494,39155845,250.0,Singapore,103.79833,1.30851,,0,30,0.0,0.0,6,2.0,4.0,4.0,house,Entire home/apt,174,0,0,2.0,2012-10-23,3,Bukit Timah,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
6495,39158146,60.0,Singapore,103.7373,1.3340299999999998,100.0,2,1,0.0,0.0,1,1.0,1.0,2.0,apartment,Private room,149,0,0,3.0,2017-05-08,3,Jurong East,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
6496,39163425,178.0,Singapore,103.84853000000001,1.3028899999999999,98.0,13,90,1000.0,60.0,4,2.0,2.0,2.0,apartment,Entire home/apt,109,1,0,4.0,2017-07-05,2,Rochor,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6497,39164082,50.0,Singapore,103.85285999999999,1.31564,80.0,1,2,0.0,30.0,4,3.0,1.0,2.0,apartment,Private room,33,0,0,4.0,2019-09-24,3,Kallang,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
6498,39166977,165.0,Singapore,103.86855,1.3312700000000002,,0,3,200.0,40.0,4,1.0,1.0,2.0,apartment,Entire home/apt,324,0,1,4.0,2019-08-19,2,Toa Payoh,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6499,39167985,148.0,Singapore,103.84524,1.32687,100.0,2,7,200.0,40.0,3,1.0,1.0,2.0,apartment,Entire home/apt,365,0,1,4.0,2016-11-25,2,Novena,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
6500,39168082,180.0,Singapore,103.86313,1.30331,76.0,5,4,0.0,50.0,3,1.0,0.0,2.0,apartment,Entire home/apt,97,0,0,3.0,2019-10-06,2,Kallang,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
6501,39168167,145.0,Singapore,103.84608,1.32548,,0,14,200.0,35.0,3,1.0,1.0,2.0,apartment,Entire home/apt,365,0,1,4.0,2016-11-25,2,Novena,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
6502,39181768,200.0,Singapore,103.86537,1.32787,,0,3,250.0,35.0,4,1.0,2.0,2.0,apartment,Entire home/apt,346,0,0,4.0,2019-01-06,2,Kallang,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
6503,39183145,138.0,Singapore,103.84161,1.29379,,0,20,250.0,35.0,3,1.0,1.0,1.0,apartment,Entire home/apt,365,0,0,4.0,2018-08-16,2,River Valley,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6504,39183286,136.0,Singapore,103.88526999999999,1.31229,100.0,2,5,200.0,35.0,3,1.0,1.0,1.0,apartment,Entire home/apt,212,0,0,4.0,2015-04-18,2,Geylang,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
6505,39183406,115.0,Singapore,103.88514,1.31352,,0,28,200.0,35.0,3,1.0,1.0,1.0,apartment,Entire home/apt,365,0,0,4.0,2015-04-18,2,Geylang,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
6506,39185575,301.0,Singapore,103.84383000000001,1.29814,100.0,3,4,0.0,80.0,4,2.0,2.0,2.0,apartment,Entire home/apt,179,0,0,3.0,2019-10-06,2,Museum,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
6507,39186042,140.0,Singapore,103.82200999999999,1.27979,,0,1,0.0,0.0,2,1.0,1.0,1.0,apartment,Shared room,0,0,0,1.0,2015-12-05,3,Bukit Merah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6508,39212348,450.0,Singapore,103.85188000000001,1.32071,,0,3,0.0,100.0,4,2.0,2.0,3.0,apartment,Entire home/apt,364,0,0,4.0,2017-07-05,2,Novena,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6509,39212874,124.0,Singapore,103.8334,1.27217,,0,3,0.0,0.0,2,1.0,1.0,1.0,,Entire home/apt,33,0,0,3.0,2016-10-24,2,Bukit Merah,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
6510,39214180,450.0,Singapore,103.85376,1.3203,,0,3,0.0,120.0,4,2.0,2.0,3.0,apartment,Entire home/apt,364,0,0,3.0,2017-10-27,2,Novena,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6511,39214315,228.0,Singapore,103.8618,1.30014,80.0,7,6,0.0,100.0,8,2.0,3.0,4.0,apartment,Entire home/apt,34,0,0,4.0,2018-07-24,2,Kallang,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
6512,39214843,59.0,Singapore,103.86128000000001,1.30972,60.0,2,18,0.0,15.0,1,3.0,1.0,1.0,apartment,Private room,365,1,0,4.0,2012-05-19,3,Kallang,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6513,39218665,53.0,Singapore,103.84148,1.38545,100.0,2,1,200.0,60.0,1,0.0,0.0,0.0,apartment,Private room,363,1,0,3.0,2016-05-24,2,Ang Mo Kio,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
6514,39230673,260.0,Singapore,103.84059,1.3167799999999998,,0,3,0.0,0.0,3,2.0,2.0,2.0,apartment,Entire home/apt,364,0,0,3.0,2016-10-24,3,Novena,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
6515,39231009,148.0,Singapore,103.85537,1.3164,,0,3,0.0,25.0,3,1.0,1.0,2.0,,Entire home/apt,181,0,0,4.0,2013-08-28,2,Kallang,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
6516,39231727,219.0,Singapore,103.85948,1.2999100000000001,,0,1,0.0,0.0,4,1.0,2.0,0.0,,Entire home/apt,174,0,0,0.0,2019-10-08,3,Rochor,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6517,39231925,331.0,Singapore,103.85184,1.28053,90.0,2,4,200.0,95.0,4,2.0,2.0,2.0,apartment,Private room,91,0,0,4.0,2017-07-19,3,Downtown Core,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
6518,39232862,70.0,Singapore,103.85127,1.3084799999999999,,0,10,0.0,8.0,1,1.0,1.0,1.0,apartment,Private room,0,0,0,0.0,2019-08-22,3,Rochor,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
6519,39244281,46.0,Singapore,103.79396,1.4429100000000001,100.0,1,21,0.0,0.0,2,1.0,1.0,1.0,apartment,Private room,166,0,0,3.0,2015-03-08,2,Woodlands,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6520,39265059,155.0,Singapore,103.89407,1.31408,98.0,11,1,0.0,48.0,4,1.0,1.0,1.0,apartment,Entire home/apt,77,0,0,3.0,2016-10-04,2,Geylang,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
6521,39281565,100.0,Singapore,103.88308,1.3570799999999998,,0,92,300.0,0.0,3,1.0,1.0,1.0,apartment,Entire home/apt,179,0,0,4.0,2018-05-09,2,Hougang,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
6522,39293936,70.0,Singapore,103.82793000000001,1.3581299999999998,100.0,1,90,2200.0,0.0,2,3.0,2.0,2.0,house,Entire home/apt,291,0,0,2.0,2019-05-20,2,Bishan,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
6523,39305198,28.0,Singapore,103.79155,1.44567,94.0,8,1,140.0,10.0,2,1.0,0.0,1.0,apartment,Private room,317,0,0,4.0,2019-10-12,3,Woodlands,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
6524,39306211,95.0,Singapore,103.7949,1.30734,,1,2,0.0,0.0,2,1.5,1.0,1.0,apartment,Private room,0,0,0,1.0,2013-08-27,3,Queenstown,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
6525,39308924,160.0,Singapore,103.88056999999999,1.31504,94.0,27,1,0.0,35.0,5,1.5,2.0,3.0,apartment,Entire home/apt,98,0,0,4.0,2018-11-25,2,Geylang,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
6526,39325093,41.0,Singapore,103.78487,1.27986,100.0,2,92,0.0,10.0,1,1.0,1.0,1.0,apartment,Private room,87,1,1,3.0,2014-05-31,2,Queenstown,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
6527,39329404,115.0,Singapore,103.83861,1.29643,77.0,7,2,150.0,0.0,3,1.0,0.0,2.0,apartment,Entire home/apt,360,0,0,4.0,2016-03-05,2,River Valley,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6528,39329661,119.0,Singapore,103.83946,1.29575,87.0,3,2,150.0,0.0,2,1.0,1.0,1.0,apartment,Entire home/apt,365,0,0,4.0,2016-03-05,2,River Valley,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6529,39330183,117.0,Singapore,103.84012,1.2961799999999999,80.0,2,2,150.0,0.0,2,1.0,0.0,1.0,apartment,Entire home/apt,359,0,0,4.0,2013-11-25,2,River Valley,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6530,39330186,109.0,Singapore,103.83798,1.29673,67.0,3,2,150.0,0.0,3,1.0,1.0,1.0,apartment,Entire home/apt,365,0,0,4.0,2013-11-25,2,River Valley,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6531,39331214,119.0,Singapore,103.83844,1.29615,65.0,4,2,150.0,0.0,3,1.0,1.0,1.0,apartment,Entire home/apt,363,1,0,4.0,2017-01-01,2,River Valley,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6532,39334937,95.0,Singapore,103.83995999999999,1.29508,87.0,6,2,150.0,0.0,3,1.0,1.0,1.0,apartment,Private room,365,0,0,4.0,2016-03-05,2,River Valley,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6533,39338786,141.0,Singapore,103.84141,1.2740200000000002,97.0,6,6,0.0,0.0,2,1.0,1.0,1.0,,Private room,359,0,1,4.0,2019-08-19,2,Bukit Merah,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6534,39344166,40.0,Singapore,103.9263,1.31752,100.0,2,7,150.0,70.0,2,2.0,1.0,1.0,house,Private room,58,1,0,3.0,2012-11-28,2,Bedok,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
6535,39344474,165.0,Singapore,103.74316,1.3359,,0,10,0.0,50.0,3,2.0,2.0,2.0,apartment,Entire home/apt,0,0,0,4.0,2019-10-04,2,Jurong East,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
6536,39345579,49.0,Singapore,103.86046999999999,1.31029,,0,18,0.0,0.0,1,3.0,1.0,1.0,apartment,Private room,365,1,0,4.0,2016-10-04,3,Kallang,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6537,39347379,70.0,Singapore,103.9612,1.34208,,0,90,0.0,0.0,1,1.5,1.0,1.0,house,Private room,178,0,0,4.0,2016-08-31,3,Tampines,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
6538,39349086,475.0,Singapore,103.82625,1.3159999999999998,,0,6,0.0,100.0,5,2.0,3.0,4.0,apartment,Entire home/apt,364,0,0,4.0,2017-07-05,2,Tanglin,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6539,39369817,80.0,Singapore,103.71892,1.34253,100.0,14,1,0.0,0.0,2,1.0,1.0,1.0,apartment,Private room,95,0,1,4.0,2015-04-17,2,Jurong West,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6540,39372892,101.0,Singapore,103.85588,1.31425,87.0,3,3,200.0,30.0,2,1.0,1.0,1.0,apartment,Entire home/apt,284,0,0,4.0,2019-01-06,2,Kallang,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6541,39373002,168.0,Singapore,103.88665,1.31269,70.0,2,3,300.0,30.0,5,1.0,2.0,2.0,apartment,Entire home/apt,365,0,0,3.0,2018-10-22,2,Geylang,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6542,39373983,168.0,Singapore,103.88592,1.3128799999999998,100.0,1,3,300.0,30.0,5,1.0,2.0,2.0,apartment,Entire home/apt,365,0,0,3.0,2018-10-22,2,Geylang,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6543,39374168,167.0,Singapore,103.8872,1.31338,,0,3,300.0,30.0,5,1.0,2.0,3.0,apartment,Entire home/apt,0,0,0,3.0,2018-10-22,2,Geylang,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
6544,39377117,247.0,Singapore,103.88586,1.31259,,0,3,300.0,40.0,7,2.0,3.0,4.0,apartment,Entire home/apt,365,0,0,3.0,2018-10-22,2,Geylang,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6545,39377300,247.0,Singapore,103.88579,1.31301,,0,3,300.0,40.0,7,2.0,3.0,5.0,apartment,Entire home/apt,365,0,0,3.0,2018-10-22,2,Geylang,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6546,39377444,247.0,Singapore,103.88707,1.3134700000000001,,0,3,300.0,40.0,7,2.0,3.0,4.0,apartment,Entire home/apt,365,0,0,3.0,2018-10-22,2,Geylang,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6547,39380253,49.0,Singapore,103.86195,1.31156,,1,18,0.0,15.0,1,3.0,1.0,1.0,apartment,Private room,363,1,0,4.0,2012-05-19,2,Kallang,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6548,39401038,660.0,Singapore,103.84106,1.2923799999999999,,0,6,0.0,100.0,6,2.0,3.0,4.0,apartment,Entire home/apt,364,0,0,4.0,2017-07-05,2,Singapore River,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6549,39401945,660.0,Singapore,103.84189,1.2905200000000001,,0,6,0.0,100.0,6,2.0,3.0,4.0,apartment,Entire home/apt,364,0,0,3.0,2017-10-27,2,Singapore River,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6550,39402245,136.0,Singapore,103.84143,1.29287,,0,15,250.0,30.0,3,1.0,1.0,1.0,apartment,Entire home/apt,365,0,0,4.0,2018-08-16,2,Singapore River,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
6551,39403510,565.0,Singapore,103.83943000000001,1.30918,,0,6,0.0,200.0,4,2.0,2.0,2.0,apartment,Entire home/apt,364,0,0,4.0,2017-07-05,2,Newton,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6552,39404193,565.0,Singapore,103.83971,1.31082,,0,6,0.0,200.0,4,2.0,2.0,2.0,apartment,Entire home/apt,364,0,0,3.0,2017-10-27,2,Newton,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6553,39404728,1250.0,Singapore,103.83853,1.3101200000000002,,0,6,0.0,200.0,6,2.0,3.0,4.0,apartment,Entire home/apt,364,0,0,4.0,2017-07-05,2,Newton,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6554,39404880,526.0,Singapore,103.83345,1.30643,,0,6,0.0,100.0,5,2.0,2.0,2.0,apartment,Entire home/apt,364,0,0,4.0,2017-07-05,2,Orchard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6555,39405524,187.0,Singapore,103.88614,1.3135299999999999,84.0,5,10,1000.0,60.0,5,1.0,2.0,0.0,apartment,Entire home/apt,178,1,0,4.0,2017-07-05,2,Geylang,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
6556,39405623,700.0,Singapore,103.83276,1.30675,,0,6,0.0,100.0,7,2.0,3.0,4.0,apartment,Entire home/apt,364,0,0,4.0,2017-07-05,2,Orchard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6557,39406103,520.0,Singapore,103.83435,1.30693,,0,6,0.0,100.0,4,2.0,2.0,2.0,apartment,Entire home/apt,364,0,0,3.0,2017-10-27,2,Orchard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6558,39406409,535.0,Singapore,103.84221,1.28885,100.0,1,6,0.0,100.0,5,1.0,2.0,3.0,apartment,Entire home/apt,364,0,0,4.0,2017-07-05,2,Singapore River,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6559,39406586,710.0,Singapore,103.83452,1.30825,,0,6,0.0,100.0,6,2.0,3.0,4.0,apartment,Entire home/apt,364,0,0,3.0,2017-10-27,2,Orchard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6560,39411477,147.0,Singapore,103.84479,1.32686,,0,7,200.0,40.0,3,1.0,1.0,1.0,apartment,Entire home/apt,365,0,0,4.0,2019-08-28,2,Novena,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
6561,39411734,143.0,Singapore,103.84458000000001,1.3245200000000001,,0,14,200.0,40.0,3,1.0,1.0,1.0,apartment,Entire home/apt,365,0,0,4.0,2019-08-28,2,Novena,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
6562,39411925,137.0,Singapore,103.85271,1.32192,100.0,1,3,200.0,40.0,3,1.0,1.0,1.0,apartment,Entire home/apt,365,0,0,4.0,2019-08-28,2,Novena,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
6563,39412136,136.0,Singapore,103.85266999999999,1.32075,,0,7,200.0,40.0,3,1.0,1.0,1.0,apartment,Entire home/apt,365,0,0,4.0,2019-08-28,2,Novena,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6564,39412321,150.0,Singapore,103.86841,1.33055,,0,14,200.0,40.0,4,1.0,1.0,2.0,apartment,Entire home/apt,355,0,0,4.0,2019-08-28,2,Toa Payoh,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6565,39412578,133.0,Singapore,103.85303,1.3210899999999999,,0,14,200.0,40.0,3,1.0,1.0,1.0,apartment,Entire home/apt,365,0,0,4.0,2019-08-28,2,Novena,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6566,39412797,138.0,Singapore,103.85475,1.3239100000000001,,0,3,200.0,40.0,3,1.0,1.0,2.0,apartment,Entire home/apt,365,0,0,4.0,2019-08-28,2,Novena,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6567,39413095,137.0,Singapore,103.85479000000001,1.32586,,0,7,200.0,40.0,3,1.0,1.0,2.0,apartment,Entire home/apt,365,0,0,4.0,2019-08-28,2,Novena,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6568,39413278,133.0,Singapore,103.85455,1.32356,,0,14,200.0,40.0,3,1.0,1.0,2.0,apartment,Entire home/apt,365,0,0,4.0,2019-08-28,2,Novena,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
6569,39413515,136.0,Singapore,103.8532,1.3240299999999998,,0,3,200.0,35.0,3,1.0,1.0,1.0,apartment,Entire home/apt,365,0,0,4.0,2019-08-28,2,Novena,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
6570,39413655,134.0,Singapore,103.85465,1.32566,,0,7,200.0,35.0,3,1.0,1.0,1.0,apartment,Entire home/apt,365,0,0,4.0,2019-08-28,2,Novena,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
6571,39413796,131.0,Singapore,103.85365,1.32587,,0,14,200.0,35.0,3,1.0,1.0,1.0,apartment,Entire home/apt,365,0,0,4.0,2019-08-28,2,Novena,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
6572,39423497,298.0,Singapore,103.85118,1.3181,,0,5,0.0,25.0,6,2.0,3.0,3.0,apartment,Entire home/apt,181,0,0,3.0,2018-10-08,2,Kallang,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
6573,39424708,141.0,Singapore,103.85308,1.32164,100.0,1,3,200.0,40.0,3,1.0,1.0,1.0,apartment,Entire home/apt,363,0,1,4.0,2016-11-25,2,Novena,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
6574,39424763,43.0,Singapore,103.94915,1.3286799999999999,,0,2,0.0,0.0,2,1.0,1.0,4.0,apartment,Private room,0,0,0,0.0,2017-12-27,3,Bedok,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
6575,39424914,18.0,Singapore,103.80614,1.296,,0,180,0.0,0.0,4,1.0,4.0,1.0,apartment,Private room,180,0,0,1.0,2019-10-17,3,Queenstown,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
6576,39424946,138.0,Singapore,103.85314,1.32083,,0,7,200.0,40.0,3,1.0,1.0,1.0,apartment,Entire home/apt,365,0,1,4.0,2016-11-25,2,Novena,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
6577,39424967,101.0,Singapore,103.85895,1.31667,90.0,2,3,200.0,30.0,2,1.0,1.0,1.0,apartment,Entire home/apt,325,0,0,4.0,2019-01-06,2,Kallang,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6578,39425035,136.0,Singapore,103.85124,1.32094,,0,14,200.0,40.0,3,1.0,1.0,1.0,apartment,Entire home/apt,365,0,1,4.0,2016-11-25,2,Novena,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
6579,39425314,149.0,Singapore,103.94035,1.35765,100.0,3,7,0.0,0.0,1,1.0,1.0,0.0,apartment,Private room,121,0,0,4.0,2016-07-07,2,Tampines,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
